0,mf,tp,AMC,Scheme Name,Scheme Type,Scheme Category,Scheme NAV Name,Scheme Minimum Amount,Launch Date, Closure Date,ISIN Div Payout/ ISIN GrowthISIN Div Reinvestment
144979,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1381D September 2018 (1),Close Ended,Income,HDFC FMP 1381D September 2018 (1) - Growth Option,5000,14-Sep-2018,18-Sep-2018,INF179KB12Q3
144981,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1381D September 2018 (1),Close Ended,Income,HDFC FMP 1381D September 2018 (1) - Growth Option - Direct Plan,5000,14-Sep-2018,18-Sep-2018,INF179KB19P0
144978,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1381D September 2018 (1),Close Ended,Income,HDFC FMP 1381D September 2018 (1) - IDCW Option,5000,14-Sep-2018,18-Sep-2018,INF179KB13Q1
144976,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1381D September 2018 (1),Close Ended,Income,HDFC FMP 1381D September 2018 (1) - IDCW Option - Direct Plan,5000,14-Sep-2018,18-Sep-2018,INF179KB10Q7
144980,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1381D September 2018 (1),Close Ended,Income,HDFC FMP 1381D September 2018 (1) - Quarterly IDCW Option,5000,14-Sep-2018,18-Sep-2018,INF179KB14Q9
144977,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1381D September 2018 (1),Close Ended,Income,HDFC FMP 1381D September 2018 (1) - Quarterly IDCW Option - Direct Plan,5000,14-Sep-2018,18-Sep-2018,INF179KB11Q5
141735,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1430D July 2017 (1),Close Ended,Income,HDFC FMP 1430D July 2017 (1) - Direct option - Growth Plan,5000,28-Jul-2017,31-Jul-2017,INF179KB1V96
141730,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1430D July 2017 (1),Close Ended,Income,HDFC FMP 1430D July 2017 (1) - Direct option - IDCW Plan,5000,28-Jul-2017,31-Jul-2017,INF179KB1W04
141733,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1430D July 2017 (1),Close Ended,Income,HDFC FMP 1430D July 2017 (1) - Direct option - Quarterly IDCW Plan,5000,28-Jul-2017,31-Jul-2017,INF179KB1W20
141734,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1430D July 2017 (1),Close Ended,Income,HDFC FMP 1430D July 2017 (1) - Regular Option  - Growth Plan,5000,28-Jul-2017,31-Jul-2017,INF179KB1W38
141731,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1430D July 2017 (1),Close Ended,Income,HDFC FMP 1430D July 2017 (1) - Regular Option  - IDCW Plan,5000,28-Jul-2017,31-Jul-2017,INF179KB1W46
141732,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1430D July 2017 (1),Close Ended,Income,HDFC FMP 1430D July 2017 (1) - Regular Option  - Quarterly IDCW Plan,5000,28-Jul-2017,31-Jul-2017,INF179KB1W53
143252,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1434D May 2018 (1),Close Ended,Income,HDFC FMP 1434D May 2018 (1) - Growth Option,5000,04-May-2018,08-May-2018,INF179KB11E1
143253,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1434D May 2018 (1),Close Ended,Income,HDFC FMP 1434D May 2018 (1) - Growth Option - Direct Plan,5000,04-May-2018,08-May-2018,INF179KB18D8
143251,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1434D May 2018 (1),Close Ended,Income,HDFC FMP 1434D May 2018 (1) - IDCW Option,5000,04-May-2018,08-May-2018,INF179KB12E9
143248,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1434D May 2018 (1),Close Ended,Income,HDFC FMP 1434D May 2018 (1) - IDCW Option - Direct Plan,5000,04-May-2018,08-May-2018,INF179KB19D6
143250,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1434D May 2018 (1),Close Ended,Income,HDFC FMP 1434D May 2018 (1) - Quarterly IDCW Option,5000,04-May-2018,08-May-2018,INF179KB13E7
143249,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1434D May 2018 (1),Close Ended,Income,HDFC FMP 1434D May 2018 (1) - Quarterly IDCW Option - Direct Plan,5000,04-May-2018,08-May-2018,INF179KB10E3
144798,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1487D August 2018 (1),Close Ended,Income,HDFC FMP 1487D August 2018 (1) - Growth Option,5000,31-Aug-2018,03-Sep-2018,INF179KB12O8
144800,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1487D August 2018 (1),Close Ended,Income,HDFC FMP 1487D August 2018 (1) - Growth Option - Direct Plan,5000,31-Aug-2018,03-Sep-2018,INF179KB19N5
144797,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1487D August 2018 (1),Close Ended,Income,HDFC FMP 1487D August 2018 (1) - IDCW Option,5000,31-Aug-2018,03-Sep-2018,INF179KB13O6
144796,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1487D August 2018 (1),Close Ended,Income,HDFC FMP 1487D August 2018 (1) - IDCW Option - Direct Plan,5000,31-Aug-2018,03-Sep-2018,INF179KB10O2
144801,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1487D August 2018 (1),Close Ended,Income,HDFC FMP 1487D August 2018 (1) - Quarterly IDCW Option - Direct Plan,5000,31-Aug-2018,03-Sep-2018,INF179KB11O0
123401,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1846D August 2013 (1),Close Ended,Income,HDFC FMP 1846D August 2013 (1) - Growth Option,5000,07-Aug-2013,13-Aug-2013,INF179K013A5
123402,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1846D August 2013 (1),Close Ended,Income,HDFC FMP 1846D August 2013 (1) - Growth Option - Direct Plan,5000,07-Aug-2013,13-Aug-2013,INF179K01Z92
123406,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1846D August 2013 (1),Close Ended,Income,HDFC FMP 1846D August 2013 (1) - IDCW Option,5000,07-Aug-2013,13-Aug-2013,INF179K014A3
123403,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 1846D August 2013 (1),Close Ended,Income,HDFC FMP 1846D August 2013 (1) - IDCW Option - Direct Plan,5000,07-Aug-2013,13-Aug-2013,INF179K010A1
128541,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 3360D March 2014 (1),Close Ended,Income,HDFC FMP 3360D March 2014 (1) - Flexi Option,5000,14-Mar-2014,25-Mar-2014,INF179KA1II3
128539,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 3360D March 2014 (1),Close Ended,Income,HDFC FMP 3360D March 2014 (1) - Flexi Option - Direct Plan,5000,14-Mar-2014,25-Mar-2014,INF179KA1IE2
128542,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 3360D March 2014 (1),Close Ended,Income,HDFC FMP 3360D March 2014 (1) - Growth Option,5000,14-Mar-2014,25-Mar-2014,INF179KA1IF9
128544,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 3360D March 2014 (1),Close Ended,Income,HDFC FMP 3360D March 2014 (1) - Growth Option - Direct Plan,5000,14-Mar-2014,25-Mar-2014,INF179KA1IB8
128540,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 3360D March 2014 (1),Close Ended,Income,HDFC FMP 3360D March 2014 (1) - IDCW Option,5000,14-Mar-2014,25-Mar-2014,INF179KA1IG7
128538,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 3360D March 2014 (1),Close Ended,Income,HDFC FMP 3360D March 2014 (1) - IDCW Option - Direct Plan,5000,14-Mar-2014,25-Mar-2014,INF179KA1IC6
128543,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 3360D March 2014 (1),Close Ended,Income,HDFC FMP 3360D March 2014 (1) - Quarterly IDCW Option,5000,14-Mar-2014,25-Mar-2014,INF179KA1IH5
128545,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC FMP 3360D March 2014 (1),Close Ended,Income,HDFC FMP 3360D March 2014 (1) - Quarterly IDCW Option - Direct Plan,5000,14-Mar-2014,25-Mar-2014,INF179KA1ID4
141581,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC Equity Opp Fund - II - 1100D June 2017 (1),Close Ended,Growth,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - Growth Option,5000,27-Jun-2017,11-Jul-2017,INF179KB1V39
141580,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC Equity Opp Fund - II - 1100D June 2017 (1),Close Ended,Growth,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - Growth Option - Direct Plan,5000,27-Jun-2017,11-Jul-2017,INF179KB1V13
141579,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC Equity Opp Fund - II - 1100D June 2017 (1),Close Ended,Growth,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - IDCW Option,5000,27-Jun-2017,11-Jul-2017,INF179KB1V47
141578,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC Equity Opp Fund - II - 1100D June 2017 (1),Close Ended,Growth,HDFC Equity Opp Fund - II - 1100D June 2017 (1) - IDCW Option - Direct Plan,5000,27-Jun-2017,11-Jul-2017,INF179KC1AK4
141429,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC Equity Opp Fund - II - 1126D May 2017 (1),Close Ended,Growth,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - Growth Option,5000,26-May-2017,09-Jun-2017,INF179KC1AH0
141430,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC Equity Opp Fund - II - 1126D May 2017 (1),Close Ended,Growth,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - Growth Option - Direct Plan,5000,26-May-2017,09-Jun-2017,INF179KC1AF4
141431,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC Equity Opp Fund - II - 1126D May 2017 (1),Close Ended,Growth,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - IDCW Option,5000,26-May-2017,09-Jun-2017,INF179KC1AI8
141428,9,2,HDFC Asset Management Company Limited (Corporate Identification Number - L65991MH1999PLC123027),HDFC Equity Opp Fund - II - 1126D May 2017 (1),Close Ended,Growth,HDFC Equity Opp Fund - II - 1126D May 2017 (1) - IDCW Option - Direct Plan,5000,26-May-2017,09-Jun-2017,INF179KC1AG2
103407,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Infrastructure Equity Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,HSBC Infrastructure Equity Fund - Growth,5000,30-Dec-2005,27-Jan-2006,INF336L01255
120034,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Infrastructure Equity Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,HSBC Infrastructure Equity Fund - Growth Direct,5000,30-Dec-2005,27-Jan-2006,INF336L01DK9
103406,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Infrastructure Equity Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,HSBC Infrastructure Equity Fund - IDCW,5000,30-Dec-2005,27-Jan-2006,INF336L01248INF336L01230
120033,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Infrastructure Equity Fund,Open Ended,Equity Scheme - Sectoral/ Thematic,HSBC Infrastructure Equity Fund - IDCW Direct Plan,5000,30-Dec-2005,27-Jan-2006,INF336L01DI3INF336L01DJ1
104707,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Tax Saver Equity Fund,Open Ended,Equity Scheme - ELSS,HSBC Tax Saver Equity Fund - Growth,500,20-Nov-2006,19-Dec-2006,INF336L01BA4
120079,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Tax Saver Equity Fund,Open Ended,Equity Scheme - ELSS,HSBC Tax Saver Equity Fund - Growth Direct,500,20-Nov-2006,19-Dec-2006,INF336L01EE0
104706,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Tax Saver Equity Fund,Open Ended,Equity Scheme - ELSS,HSBC Tax Saver Equity Fund - IDCW,500,20-Nov-2006,19-Dec-2006,INF336L01AZ3
120078,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Tax Saver Equity Fund,Open Ended,Equity Scheme - ELSS,HSBC Tax Saver Equity Fund - IDCW Direct Plan,500,20-Nov-2006,19-Dec-2006,INF336L01ER2
118902,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund -  Growth,5000,14-Nov-2002,11-Dec-2002,INF336L01BN7
120038,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund -  Growth Direct,5000,14-Nov-2002,11-Dec-2002,INF336L01CC8
118901,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund - Daily IDCW,5000,14-Nov-2002,11-Dec-2002,INF336L01BM9
120037,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund - Daily IDCW Direct Plan,5000,14-Nov-2002,11-Dec-2002,INF336L01CB0
118903,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund - Monthly IDCW,5000,14-Nov-2002,11-Dec-2002,INF336L01BP2INF336L01BO5
120039,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund - Monthly IDCW Direct Plan,5000,14-Nov-2002,11-Dec-2002,INF336L01BZ1INF336L01CA2
118906,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund - Regular - IDCW,5000,14-Nov-2002,11-Dec-2002,INF336L01BK3
118908,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund - Regular - Weekly IDCW,5000,14-Nov-2002,11-Dec-2002,INF336L01BR8
118904,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund - Weekly IDCW,5000,14-Nov-2002,11-Dec-2002,INF336L01LJ4INF336L01BQ0
120040,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund - Weekly IDCW Direct Plan,5000,14-Nov-2002,11-Dec-2002,INF336L01LK2INF336L01CD6
118909,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund-Institutional Plan - Daily IDCW,5000,14-Nov-2002,11-Dec-2002,INF336L01BS6
118907,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Cash Fund,Open Ended,Debt Scheme - Liquid Fund,HSBC Cash Fund-Regular-Growth,5000,14-Nov-2002,11-Dec-2002,INF336L01BL1
104344,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund  - Growth,5000,11-Oct-2006,12-Oct-2006,INF336L01AH1
104350,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund  - Regular - Growth,5000,11-Oct-2006,12-Oct-2006,INF336L01AP4
104351,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund - Daily IDCW ,5000,11-Oct-2006,12-Oct-2006,INF336L01AG3
120065,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund - Daily IDCW Direct Plan,5000,11-Oct-2006,12-Oct-2006,INF336L01EF7
120066,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund - Growth Direct,5000,11-Oct-2006,12-Oct-2006,INF336L01EG5
104348,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund - Monthly IDCW,5000,11-Oct-2006,12-Oct-2006,INF336L01AJ7INF336L01AI9
120067,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund - Monthly IDCW Direct Plan,5000,11-Oct-2006,12-Oct-2006,INF336L01EH3INF336L01EI1
104342,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund - Regular - Daily IDCW,5000,11-Oct-2006,12-Oct-2006,INF336L01AO7
104343,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund - Regular - Weekly IDCW,5000,11-Oct-2006,12-Oct-2006,INF336L01AQ2
104352,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund - Weekly IDCW,5000,11-Oct-2006,12-Oct-2006,INF336L01AL3
120063,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Low Duration Fund,Open Ended,Debt Scheme - Low Duration Fund,HSBC Low Duration Fund - Weekly IDCW Direct Plan,5000,11-Oct-2006,12-Oct-2006,INF336L01EJ9
106738,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Fortnightly IDCW,5000,03-Oct-2007,03-Oct-2007,INF336L01453
120048,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Growth Direct,5000,03-Oct-2007,03-Oct-2007,INF336L01CO3
110439,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Half-yearly IDCW,5000,03-Oct-2007,03-Oct-2007,INF336L01487INF336L01479
120049,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Half-yearly IDCW Direct Plan,5000,03-Oct-2007,03-Oct-2007,INF336L01CP0INF336L01CQ8
106739,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Monthly IDCW,5000,03-Oct-2007,03-Oct-2007,INF336L01503INF336L01495
120050,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Monthly IDCW Direct Plan,5000,03-Oct-2007,03-Oct-2007,INF336L01CR6INF336L01CS4
110438,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Quarterly IDCW,5000,03-Oct-2007,03-Oct-2007,INF336L01529INF336L01511
120051,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Quarterly IDCW Direct Plan,5000,03-Oct-2007,03-Oct-2007,INF336L01CT2INF336L01CU0
110440,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Regular Half-yearly IDCW,5000,03-Oct-2007,03-Oct-2007,INF336L01560INF336L01552
106741,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Regular Monthly IDCW,5000,03-Oct-2007,03-Oct-2007,INF336L01586INF336L01578
108220,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund - Regular Quarterly IDCW,5000,03-Oct-2007,03-Oct-2007,INF336L01602INF336L01594
106737,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund-Growth,5000,03-Oct-2007,03-Oct-2007,INF336L01461
106736,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Flexi Debt Fund,Open Ended,Debt Scheme - Dynamic Bond,HSBC Flexi Debt Fund-Reg.Growth,5000,03-Oct-2007,03-Oct-2007,INF336L01545
120035,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Brazil Fund,Open Ended,Other Scheme - FoF Overseas,HSBC Brazil Fund - Growth Direct,5000,15-Apr-2011,29-Apr-2011,INF336L01BY4
115117,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Brazil Fund,Open Ended,Other Scheme - FoF Overseas,HSBC Brazil Fund - IDCW,5000,15-Apr-2011,29-Apr-2011,INF336L01172INF336L01180
120036,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Brazil Fund,Open Ended,Other Scheme - FoF Overseas,HSBC Brazil Fund - IDCW Direct Plan,5000,15-Apr-2011,29-Apr-2011,INF336L01BW8INF336L01BX6
115116,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Brazil Fund,Open Ended,Other Scheme - FoF Overseas,HSBC Brazil Fund-Growth,5000,15-Apr-2011,29-Apr-2011,INF336L01164
133713,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Global Consumer Opportunities Fund - Benefiting from China's Growing Consumption Power,Open Ended,Other Scheme - FoF Overseas,HSBC Global Consumer Opportunities Fund - Growth,5000,02-Feb-2015,16-Feb-2015,INF336L01JU5
133714,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Global Consumer Opportunities Fund - Benefiting from China's Growing Consumption Power,Open Ended,Other Scheme - FoF Overseas,HSBC Global Consumer Opportunities Fund - Growth Direct,5000,02-Feb-2015,16-Feb-2015,INF336L01JT7
120043,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Global Emerging Markets Fund,Open Ended,Other Scheme - FoF Overseas,HSBC Global Emerging Market Fund - Growth Direct,5000,28-Jan-2008,25-Feb-2008,INF336L01CJ3
107988,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Global Emerging Markets Fund,Open Ended,Other Scheme - FoF Overseas,HSBC Global Emerging Markets Fund - Growth,5000,28-Jan-2008,25-Feb-2008,INF336L01446
107989,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Global Emerging Markets Fund,Open Ended,Other Scheme - FoF Overseas,HSBC Global Emerging Markets Fund - IDCW,5000,28-Jan-2008,25-Feb-2008,INF336L01438INF336L01420
120044,37,1,HSBC Asset Management (India) Private Ltd.,HSBC Global Emerging Markets Fund,Open Ended,Other Scheme - FoF Overseas,HSBC Global Emerging Markets Fund - IDCW Direct Plan,5000,28-Jan-2008,25-Feb-2008,INF336L01CH7INF336L01CI5
120381,20,1,ICICI Prudential Asset Management Company Limited,ICICI Prudential MidCap Fund,Open Ended,Equity Scheme - Multi Cap Fund,ICICI Prudential MidCap Fund - Direct Plan -  Growth,Rs. 5000/- (plus in multiple of Re. 1/-),06-Sep-2004,06-Sep-2004,INF109K011N7
120380,20,1,ICICI Prudential Asset Management Company Limited,ICICI Prudential MidCap Fund,Open Ended,Equity Scheme - Multi Cap Fund,ICICI Prudential MidCap Fund - Direct Plan -  IDCW,Rs. 5000/- (plus in multiple of Re. 1/-),06-Sep-2004,06-Sep-2004,INF109K019M2INF109K010N9
102528,20,1,ICICI Prudential Asset Management Company Limited,ICICI Prudential MidCap Fund,Open Ended,Equity Scheme - Multi Cap Fund,ICICI Prudential MidCap Fund - Growth,Rs. 5000/- (plus in multiple of Re. 1/-),06-Sep-2004,06-Sep-2004,INF109K01AN2
102529,20,1,ICICI Prudential Asset Management Company Limited,ICICI Prudential MidCap Fund,Open Ended,Equity Scheme - Multi Cap Fund,ICICI Prudential MidCap Fund - IDCW,Rs. 5000/- (plus in multiple of Re. 1/-),06-Sep-2004,06-Sep-2004,INF109K01EH6INF109K01AL6
120722,20,1,ICICI Prudential Asset Management Company Limited,ICICI Prudential Focused Equity Fund,Open Ended,Equity Scheme - Focused Fund,ICICI Prudential Focused Equity Fund - Direct Plan - Growth,Rs. 5000/- (plus in multiple of Re. 1/-),15-Apr-2009,14-May-2009,INF109K018N2
120723,20,1,ICICI Prudential Asset Management Company Limited,ICICI Prudential Focused Equity Fund,Open Ended,Equity Scheme - Focused Fund,ICICI Prudential Focused Equity Fund - Direct Plan - IDCW,Rs. 5000/- (plus in multiple of Re. 1/-),15-Apr-2009,14-May-2009,INF109K016N6INF109K017N4
111957,20,1,ICICI Prudential Asset Management Company Limited,ICICI Prudential Focused Equity Fund,Open Ended,Equity Scheme - Focused Fund,ICICI Prudential Focused Equity Fund - Growth,Rs. 5000/- (plus in multiple of Re. 1/-),15-Apr-2009,14-May-2009,INF109K01BZ4
111958,20,1,ICICI Prudential Asset Management Company Limited,ICICI Prudential Focused Equity Fund,Open Ended,Equity Scheme - Focused Fund,ICICI Prudential Focused Equity Fund - IDCW,Rs. 5000/- (plus in multiple of Re. 1/-),15-Apr-2009,14-May-2009,INF109K01FM3INF109K01CA5
140461,57,1,IDBI Asset Management Limited,IDBI Midcap Fund,Open Ended,Equity Scheme - Mid Cap Fund,IDBI Midcap Fund Growth Direct,Minimum Rs.5000 & in multiples of Re.1 thereafter,05-Jan-2017,19-Jan-2017,INF397L01JK8
140460,57,1,IDBI Asset Management Limited,IDBI Midcap Fund,Open Ended,Equity Scheme - Mid Cap Fund,IDBI Midcap Fund Growth Regular,Minimum Rs.5000 & in multiples of Re.1 thereafter,05-Jan-2017,19-Jan-2017,INF397L01JO0
